"STATION","NAME","DATE","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-02-22",,"31","17",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-02-23",,"18","11",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-02-24",,"18","8",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-02-25",,"24","10",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-02-26",,"25","14",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-02-27",,"26","17",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-02-28",,"28","13",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-01",,"33","25",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-04",,"35","29",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-06",,"35","25",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-08",,"38","35",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-09",,"36","22",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-10",,"28","19",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-12",,"20","10",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-13",,"23","12",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-14",,"15","8",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-15",,"32","9",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-17",,"39","10",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-18",,"20","10",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-19",,"32","16",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-21",,"38","33",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-22",,"33","30",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-03-31",,"38","34",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-03",,"36","31",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-04",,"42","31",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-05",,"38","32",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-06",,"41","36",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-07",,"41","36",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-10",,"51","39",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-11",,"41","35",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-12",,"47","34",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-13",,"44","36",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-14",,"42","37",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-18",,"58","34",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-21",,"43","32",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-04-22",,"53","36",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-03",,"48","42",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-06",,"70","50",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-07",,"56","44",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-08",,"51","44",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-09",,"65","46",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-10",,"76","54",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-11",,"81","59",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-12",,"74","45",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-13",,"52","43",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-19",,"55","44",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-20",,"58","44",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-22",,"60","47",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-23",,"66","47",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-24",,"70","58",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-25",,"60","48",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-26",,"67","45",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-05-30",,"53","47",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-03",,"67","53",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-04",,"56","49",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-06",,"71","52",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-10",,"75","64",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-13",,"64","57",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-15",,"73","54",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-16",,"61","53",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-17",,"59","54",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-21",,"75","64",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-22",,"73","59",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-23",,"66","57",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-26",,"78","66",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-27",,"79","67",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-28",,"72","59",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-06-29",,"70","58",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-03",,"86","63",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-04",,"69","66",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-05",,"90","66",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-08",,"86","73",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-09",,"90","71",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-10",,"84","72",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-12",,"78","66",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-13",,"72","64",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-15",,"76","61",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-16",,"78","59",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-17",,"72","65",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-18",,"70","62",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-20",,"76","65",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-21",,"74","61",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-22",,"75","60",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-23",,"80","61",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-24",,"74","63",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-25",,"70","65",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-27",,"79","71",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-28",,"78","62",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-29",,"77","63",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-30",,"70","63",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-07-31",,"82","66",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-02",,"79","60",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-03",,"78","64",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-04",,"71","59",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-05",,"71","56",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-08",,"69","60",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-09",,"69","62",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-10",,"80","66",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-11",,"82","68",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-12",,"76","66",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-13",,"79","68",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-14",,"82","69",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-17",,"76","70",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-18",,"77","70",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-19",,"83","70",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-20",,"84","65",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-21",,"72","58",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-22",,"72","58",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-23",,"78","61",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-24",,"86","74",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-28",,"79","65",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-08-30",,"73","67",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-04",,"74","62",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-05",,"74","60",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-07",,"67","58",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-08",,"70","58",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-09",,"73","57",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-10",,"62","51",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-13",,"80","69",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-14",,"84","73",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-15",,"78","50",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-22",,"63","52",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-23",,"67","48",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-24",,"66","47",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-09-30",,"50","39",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-01",,"66","44",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-02",,"58","43",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-06",,"63","47",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-07",,"74","58",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-12",,"56","36",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-13",,"44","35",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-20",,"49","44",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-21",,"66","45",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-22",,"48","42",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-23",,"56","39",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-24",,"65","51",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-25",,"51","44",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-26",,"58","43",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-27",,"57","43",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-28",,"51","39",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-29",,"51","38",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-30",,"42","36",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-10-31",,"38","34",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-01",,"41","33",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-02",,"45","33",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-03",,"47","43",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-06",,"40","31",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-07",,"39","31",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-08",,"47","33",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-09",,"51","38",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-10",,"47","35",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-11",,"56","40",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-14",,"59","46",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-15",,"53","40",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-16",,"47","40",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-17",,"44","40",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-18",,"42","37",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-19",,"47","36",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-20",,"36","30",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-21",,"50","32",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-22",,"51","38",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-25",,"33","24",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-26",,"41","31",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-27",,"47","38",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-28",,"38","32",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-11-30",,"35","31",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-01",,"42","33",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-02",,"50","41",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-03",,"44","37",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-04",,"40","37",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-05",,"39","36",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-06",,"42","38",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-09",,"49","39",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-10",,"51","27",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-11",,"27","18",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-12",,"36","19",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-13",,"39","32",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-14",,"41","34",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-17",,"35","28",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-18",,"41","33",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-19",,"41","36",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-23",,"19","9",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-24",,"27","18",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-25",,"22","11",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-26",,"11","2",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-27",,"17","4",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-28",,"20","11",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1993-12-29",,"26","13",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-01",,"39","32",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-02",,"36","10",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-03",,"25","8",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-04",,"24","14",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-05",,"24","8",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-06",,"20","5",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-07",,"12","7",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-08",,"18","8",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-09",,"19","7",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-10",,"22","4",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-11",,"37","22",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-14",,"21","3",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-15",,"3","-7",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-16",,"11","-5",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-17",,"22","6",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-18",,"6","-6",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-19",,"0","-14",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-22",,"22","16",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-23",,"37","17",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-24",,"37","25",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-25",,"25","8",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-26",,"14","-1",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-27",,"36","13",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-28",,"43","31",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-01-29",,"31","9",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-02",,"27","5",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-03",,"26","14",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-05",,"26","12",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-07",,"13","5",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-08",,"16","4",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-09",,"9","-1",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-10",,"17","-4",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-11",,"20","6",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-14",,"21","5",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-15",,"37","13",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-16",,"30","21",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-17",,"43","24",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-20",,"53","37",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-22",,"26","19",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-23",,"31","22",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-25",,"20","13",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-26",,"17","6",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-27",,"18","2",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-02-28",,"24","7",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-01",,"28","20",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-02",,"30","25",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-03",,"39","23",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-04",,"41","29",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-06",,"33","27",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-07",,"41","31",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-08",,"36","24",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-09",,"29","23",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-11",,"33","23",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-26",,"34","27",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-27",,"38","32",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-03-28",,"47","35",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-06",,"34","30",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-07",,"43","30",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-08",,"42","30",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-11",,"41","37",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-12",,"39","36",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-14",,"60","46",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-15",,"66","38",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-22",,"52","34",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-23",,"59","40",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-24",,"70","52",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-25",,"65","40",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-26",,"68","40",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-28",,"40","34",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-04-29",,"62","37",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-06",,"50","41",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-09",,"58","47",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-10",,"60","47",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-11",,"64","49",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-13",,"60","40",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-14",,"50","41",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-17",,"56","43",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-22",,"81","62",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-24",,"63","47",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-27",,"59","41",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-05-30",,"79","61",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-02",,"61","45",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-03",,"74","50",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-04",,"66","54",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-05",,"63","53",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-10",,"62","53",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-11",,"57","49",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-12",,"78","48",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-13",,"75","63",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-14",,"70","58",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-15",,"60","54",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-25",,"68","56",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-27",,"65","58",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-06-28",,"75","63",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-06",,"90","68",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-09",,"79","71",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-10",,"71","61",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-11",,"77","58",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-12",,"82","66",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-13",,"79","61",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-14",,"66","60",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-23",,"80","68",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-24",,"82","67",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-25",,"81","60",,
"CA006151061","BURLINGTON PIERS AUT, ON CA","1994-07-26",,"74","60",,
